,STATENAM,YEAR,CROP,AREA
7226,ANDHRA_PRADESH,1967,ASOY,0.0
7227,PUNJAB,1967,ASOY,0.0
7228,HARYANA,1968,ASOY,0.0
7229,KARNATAKA,1968,ASOY,0.0
7230,ANDHRA_PRADESH,1968,ASOY,0.0
7231,WEST_BENGAL,1968,ASOY,0.0
7232,PUNJAB,1968,ASOY,0.0
7233,UTTAR_PRADESH,1968,ASOY,0.0
7234,BIHAR,1968,ASOY,0.0
7235,MADHYA_PRADESH,1968,ASOY,0.0
7236,ORISSA,1968,ASOY,0.0
7237,TAMIL_NADU,1968,ASOY,0.0
7238,RAJASTHAN,1968,ASOY,0.0
7239,MAHARASHTRA,1968,ASOY,0.0
7240,GUJARAT,1968,ASOY,0.0
7241,WEST_BENGAL,1969,ASOY,0.0
7242,TAMIL_NADU,1969,ASOY,0.0
7243,RAJASTHAN,1969,ASOY,0.0
7244,UTTAR_PRADESH,1969,ASOY,0.0
7245,ANDHRA_PRADESH,1969,ASOY,0.0
7246,BIHAR,1969,ASOY,0.0
7247,PUNJAB,1969,ASOY,0.0
7248,HARYANA,1969,ASOY,0.0
7249,KARNATAKA,1969,ASOY,0.0
7250,MADHYA_PRADESH,1969,ASOY,0.0
7251,GUJARAT,1969,ASOY,0.0
7252,ORISSA,1969,ASOY,0.0
7253,MAHARASHTRA,1969,ASOY,0.0
7254,MAHARASHTRA,1970,ASOY,0.0
7255,GUJARAT,1970,ASOY,0.0
7256,ANDHRA_PRADESH,1970,ASOY,0.0
7257,PUNJAB,1970,ASOY,0.0
7258,TAMIL_NADU,1970,ASOY,0.0
7259,MADHYA_PRADESH,1970,ASOY,0.0
7260,HARYANA,1970,ASOY,0.0
7261,UTTAR_PRADESH,1970,ASOY,0.0
7262,BIHAR,1970,ASOY,0.0
7263,WEST_BENGAL,1970,ASOY,0.0
7264,KARNATAKA,1970,ASOY,0.0
7265,ORISSA,1970,ASOY,0.0
7266,RAJASTHAN,1970,ASOY,0.0
7267,ORISSA,1971,ASOY,0.0
7268,PUNJAB,1971,ASOY,0.0
7269,GUJARAT,1971,ASOY,0.0
7270,MADHYA_PRADESH,1971,ASOY,0.0
7271,KARNATAKA,1971,ASOY,0.0
7272,TAMIL_NADU,1971,ASOY,0.0
7273,MAHARASHTRA,1971,ASOY,0.0
7274,BIHAR,1971,ASOY,0.0
7275,ANDHRA_PRADESH,1971,ASOY,0.0
7276,RAJASTHAN,1971,ASOY,0.0
7277,WEST_BENGAL,1971,ASOY,0.0
7278,UTTAR_PRADESH,1971,ASOY,0.0
7279,HARYANA,1971,ASOY,0.0
7280,ANDHRA_PRADESH,1972,ASOY,0.0
7281,PUNJAB,1972,ASOY,0.0
7282,UTTAR_PRADESH,1972,ASOY,0.0
7283,HARYANA,1972,ASOY,0.0
7284,RAJASTHAN,1972,ASOY,0.0
7285,WEST_BENGAL,1972,ASOY,0.0
7286,MADHYA_PRADESH,1972,ASOY,0.0
7287,BIHAR,1972,ASOY,0.0
7288,MAHARASHTRA,1972,ASOY,0.0
7289,TAMIL_NADU,1972,ASOY,0.0
7290,ORISSA,1972,ASOY,0.0
7291,GUJARAT,1972,ASOY,0.0
7292,KARNATAKA,1972,ASOY,0.0
7293,GUJARAT,1973,ASOY,0.0
7294,TAMIL_NADU,1973,ASOY,0.0
7295,HARYANA,1973,ASOY,0.0
7296,ORISSA,1973,ASOY,0.0
7297,MAHARASHTRA,1973,ASOY,0.0
7298,PUNJAB,1973,ASOY,0.0
7299,MADHYA_PRADESH,1973,ASOY,0.0
7300,RAJASTHAN,1973,ASOY,0.0
7301,WEST_BENGAL,1973,ASOY,0.0
7302,KARNATAKA,1973,ASOY,0.0
7303,UTTAR_PRADESH,1973,ASOY,0.0
7304,BIHAR,1973,ASOY,0.0
7305,ANDHRA_PRADESH,1973,ASOY,0.0
7306,ORISSA,1974,ASOY,0.0
7307,MADHYA_PRADESH,1974,ASOY,0.0
7308,PUNJAB,1974,ASOY,0.0
7309,RAJASTHAN,1974,ASOY,0.0
7310,GUJARAT,1974,ASOY,0.0
7311,BIHAR,1974,ASOY,0.0
7312,ANDHRA_PRADESH,1974,ASOY,0.0
7313,WEST_BENGAL,1974,ASOY,0.0
7314,HARYANA,1974,ASOY,0.0
7315,TAMIL_NADU,1974,ASOY,0.0
7316,UTTAR_PRADESH,1974,ASOY,0.0
7317,KARNATAKA,1974,ASOY,0.0
7318,MAHARASHTRA,1974,ASOY,0.0
7319,WEST_BENGAL,1975,ASOY,0.0
7320,ANDHRA_PRADESH,1975,ASOY,0.0
7321,RAJASTHAN,1975,ASOY,0.0
7322,MADHYA_PRADESH,1975,ASOY,0.0
7323,GUJARAT,1975,ASOY,0.0
7324,TAMIL_NADU,1975,ASOY,0.0
7325,UTTAR_PRADESH,1975,ASOY,0.0
7326,ORISSA,1975,ASOY,0.0
7327,HARYANA,1975,ASOY,0.0
7328,KARNATAKA,1975,ASOY,0.0
7329,BIHAR,1975,ASOY,0.0
7330,PUNJAB,1975,ASOY,0.0
7331,MAHARASHTRA,1975,ASOY,0.0
7332,UTTAR_PRADESH,1976,ASOY,0.0
7333,BIHAR,1976,ASOY,0.0
7334,ORISSA,1976,ASOY,0.0
7335,HARYANA,1976,ASOY,0.0
7336,ANDHRA_PRADESH,1976,ASOY,0.0
7337,KARNATAKA,1976,ASOY,0.0
7338,GUJARAT,1976,ASOY,0.0
7339,MADHYA_PRADESH,1976,ASOY,0.0
7340,MAHARASHTRA,1976,ASOY,0.0
7341,WEST_BENGAL,1976,ASOY,0.0
7342,TAMIL_NADU,1976,ASOY,0.0
7343,PUNJAB,1976,ASOY,0.0
7344,RAJASTHAN,1976,ASOY,0.0
7345,GUJARAT,1977,ASOY,0.0
7346,ORISSA,1977,ASOY,0.0
7347,ANDHRA_PRADESH,1977,ASOY,0.0
7348,TAMIL_NADU,1977,ASOY,0.0
7349,PUNJAB,1977,ASOY,0.0
7350,RAJASTHAN,1977,ASOY,0.0
7351,MADHYA_PRADESH,1977,ASOY,0.0
7352,HARYANA,1977,ASOY,0.0
7353,MAHARASHTRA,1977,ASOY,0.0
7354,BIHAR,1977,ASOY,0.0
7355,KARNATAKA,1977,ASOY,0.0
7356,WEST_BENGAL,1977,ASOY,0.0
7357,UTTAR_PRADESH,1977,ASOY,0.0
7358,HARYANA,1978,ASOY,0.0
7359,RAJASTHAN,1978,ASOY,0.0
7360,UTTAR_PRADESH,1978,ASOY,0.0
7361,WEST_BENGAL,1978,ASOY,0.0
7362,MAHARASHTRA,1978,ASOY,0.0
7363,TAMIL_NADU,1978,ASOY,0.0
7364,ANDHRA_PRADESH,1978,ASOY,0.0
7365,KARNATAKA,1978,ASOY,0.0
7366,GUJARAT,1978,ASOY,0.0
7367,BIHAR,1978,ASOY,0.0
7368,MADHYA_PRADESH,1978,ASOY,0.0
7369,ORISSA,1978,ASOY,0.0
7370,PUNJAB,1978,ASOY,0.0
7371,TAMIL_NADU,1979,ASOY,0.0
7372,MAHARASHTRA,1979,ASOY,0.0
7373,BIHAR,1979,ASOY,0.0
7374,PUNJAB,1979,ASOY,0.0
7375,HARYANA,1979,ASOY,0.0
7376,GUJARAT,1979,ASOY,0.0
7377,MADHYA_PRADESH,1979,ASOY,0.0
7378,WEST_BENGAL,1979,ASOY,0.0
7379,KARNATAKA,1979,ASOY,0.0
7380,ANDHRA_PRADESH,1979,ASOY,0.0
7381,UTTAR_PRADESH,1979,ASOY,0.0
7382,RAJASTHAN,1979,ASOY,0.0
7383,ORISSA,1979,ASOY,0.0
7384,ANDHRA_PRADESH,1980,ASOY,0.0
7385,PUNJAB,1980,ASOY,0.0
7386,ORISSA,1980,ASOY,0.0
7387,KARNATAKA,1980,ASOY,0.0
7388,TAMIL_NADU,1980,ASOY,0.0
7389,MAHARASHTRA,1980,ASOY,0.0
7390,UTTAR_PRADESH,1980,ASOY,0.0
7391,RAJASTHAN,1980,ASOY,0.0
7392,MADHYA_PRADESH,1980,ASOY,0.0
7393,HARYANA,1980,ASOY,0.0
7394,WEST_BENGAL,1980,ASOY,0.0
7395,BIHAR,1980,ASOY,0.0
7396,GUJARAT,1980,ASOY,0.0
7397,MADHYA_PRADESH,1981,ASOY,0.0
7398,RAJASTHAN,1981,ASOY,9.841000000000001
7399,PUNJAB,1981,ASOY,0.0
7400,GUJARAT,1981,ASOY,0.0
7401,BIHAR,1981,ASOY,0.0
7402,ORISSA,1981,ASOY,0.0
7403,KARNATAKA,1981,ASOY,0.0
7404,MAHARASHTRA,1981,ASOY,0.0
7405,TAMIL_NADU,1981,ASOY,0.0
7406,HARYANA,1981,ASOY,0.0
7407,ANDHRA_PRADESH,1981,ASOY,0.0
7408,UTTAR_PRADESH,1981,ASOY,0.0
7409,WEST_BENGAL,1981,ASOY,0.0
7410,WEST_BENGAL,1982,ASOY,0.5539999999999999
7411,GUJARAT,1982,ASOY,0.0
7412,RAJASTHAN,1982,ASOY,9.841000000000001
7413,HARYANA,1982,ASOY,0.0
7414,MADHYA_PRADESH,1982,ASOY,569.7
7415,BIHAR,1982,ASOY,0.0
7416,KARNATAKA,1982,ASOY,0.0
7417,ANDHRA_PRADESH,1982,ASOY,0.0
7418,MAHARASHTRA,1982,ASOY,0.0
7419,TAMIL_NADU,1982,ASOY,0.0
7420,ORISSA,1982,ASOY,0.0
7421,PUNJAB,1982,ASOY,0.0
7422,UTTAR_PRADESH,1982,ASOY,86.139
7423,MADHYA_PRADESH,1983,ASOY,605.1
7424,UTTAR_PRADESH,1983,ASOY,104.59
7425,WEST_BENGAL,1983,ASOY,0.285
7426,HARYANA,1983,ASOY,0.0
7427,KARNATAKA,1983,ASOY,0.0
7428,ORISSA,1983,ASOY,0.0
7429,RAJASTHAN,1983,ASOY,22.616
7430,TAMIL_NADU,1983,ASOY,0.0
7431,MAHARASHTRA,1983,ASOY,0.0
7432,GUJARAT,1983,ASOY,0.01
7433,BIHAR,1983,ASOY,0.0
7434,ANDHRA_PRADESH,1983,ASOY,0.0
7435,PUNJAB,1983,ASOY,0.0
7436,MADHYA_PRADESH,1984,ASOY,920.1
7437,MAHARASHTRA,1984,ASOY,0.0
7438,UTTAR_PRADESH,1984,ASOY,123.036
7439,ANDHRA_PRADESH,1984,ASOY,0.0
7440,TAMIL_NADU,1984,ASOY,0.0
7441,KARNATAKA,1984,ASOY,0.0
7442,HARYANA,1984,ASOY,0.0
7443,WEST_BENGAL,1984,ASOY,0.342
7444,PUNJAB,1984,ASOY,0.0
7445,GUJARAT,1984,ASOY,0.018000000000000002
7446,RAJASTHAN,1984,ASOY,30.493000000000002
7447,BIHAR,1984,ASOY,0.0
7448,ORISSA,1984,ASOY,0.0
7449,HARYANA,1985,ASOY,0.0
7450,TAMIL_NADU,1985,ASOY,0.0
7451,MADHYA_PRADESH,1985,ASOY,1026.8
7452,KARNATAKA,1985,ASOY,0.0
7453,UTTAR_PRADESH,1985,ASOY,105.77799999999999
7454,ORISSA,1985,ASOY,0.0
7455,WEST_BENGAL,1985,ASOY,0.336
7456,BIHAR,1985,ASOY,0.0
7457,ANDHRA_PRADESH,1985,ASOY,0.0
7458,MAHARASHTRA,1985,ASOY,0.0
7459,GUJARAT,1985,ASOY,1.23
7460,PUNJAB,1985,ASOY,0.0
7461,RAJASTHAN,1985,ASOY,42.656000000000006
7462,PUNJAB,1986,ASOY,0.0
7463,RAJASTHAN,1986,ASOY,52.004
7464,HARYANA,1986,ASOY,0.0
7465,MADHYA_PRADESH,1986,ASOY,1117.5
7466,MAHARASHTRA,1986,ASOY,0.0
7467,TAMIL_NADU,1986,ASOY,0.0
7468,ANDHRA_PRADESH,1986,ASOY,0.0
7469,GUJARAT,1986,ASOY,22.54
7470,WEST_BENGAL,1986,ASOY,0.474
7471,ORISSA,1986,ASOY,0.0
7472,UTTAR_PRADESH,1986,ASOY,73.172
7473,KARNATAKA,1986,ASOY,0.0
7474,BIHAR,1986,ASOY,0.0
7475,UTTAR_PRADESH,1987,ASOY,16.623
7476,PUNJAB,1987,ASOY,0.0
7477,BIHAR,1987,ASOY,0.0
7478,MAHARASHTRA,1987,ASOY,76.4
7479,ANDHRA_PRADESH,1987,ASOY,0.0
7480,KARNATAKA,1987,ASOY,15.999
7481,TAMIL_NADU,1987,ASOY,0.0
7482,HARYANA,1987,ASOY,0.0
7483,GUJARAT,1987,ASOY,12.244000000000002
7484,RAJASTHAN,1987,ASOY,83.771
7485,ORISSA,1987,ASOY,0.0
7486,MADHYA_PRADESH,1987,ASOY,1292.3
7487,WEST_BENGAL,1987,ASOY,0.583
7488,BIHAR,1956,ASUNFLWR,0.0
7489,HARYANA,1956,ASUNFLWR,0.0
7490,WEST_BENGAL,1956,ASUNFLWR,0.0
7491,MADHYA_PRADESH,1956,ASUNFLWR,0.0
7492,KARNATAKA,1956,ASUNFLWR,0.0
7493,UTTAR_PRADESH,1956,ASUNFLWR,0.0
7494,GUJARAT,1956,ASUNFLWR,0.0
7495,RAJASTHAN,1956,ASUNFLWR,0.0
7496,ORISSA,1956,ASUNFLWR,0.0
7497,ANDHRA_PRADESH,1956,ASUNFLWR,0.0
7498,PUNJAB,1956,ASUNFLWR,0.0
7499,MAHARASHTRA,1956,ASUNFLWR,0.0
7500,TAMIL_NADU,1956,ASUNFLWR,0.0
7501,MADHYA_PRADESH,1957,ASUNFLWR,0.0
7502,MAHARASHTRA,1957,ASUNFLWR,0.0
7503,WEST_BENGAL,1957,ASUNFLWR,0.0
7504,UTTAR_PRADESH,1957,ASUNFLWR,0.0
7505,HARYANA,1957,ASUNFLWR,0.0
7506,ORISSA,1957,ASUNFLWR,0.0
7507,TAMIL_NADU,1957,ASUNFLWR,0.0
7508,ANDHRA_PRADESH,1957,ASUNFLWR,0.0
7509,GUJARAT,1957,ASUNFLWR,0.0
7510,KARNATAKA,1957,ASUNFLWR,0.0
7511,RAJASTHAN,1957,ASUNFLWR,0.0
7512,BIHAR,1957,ASUNFLWR,0.0
7513,PUNJAB,1957,ASUNFLWR,0.0
7514,BIHAR,1958,ASUNFLWR,0.0
7515,HARYANA,1958,ASUNFLWR,0.0
7516,ANDHRA_PRADESH,1958,ASUNFLWR,0.0
7517,WEST_BENGAL,1958,ASUNFLWR,0.0
7518,GUJARAT,1958,ASUNFLWR,0.0
7519,TAMIL_NADU,1958,ASUNFLWR,0.0
7520,UTTAR_PRADESH,1958,ASUNFLWR,0.0
7521,KARNATAKA,1958,ASUNFLWR,0.0
7522,MADHYA_PRADESH,1958,ASUNFLWR,0.0
7523,RAJASTHAN,1958,ASUNFLWR,0.0
7524,PUNJAB,1958,ASUNFLWR,0.0
7525,ORISSA,1958,ASUNFLWR,0.0
7526,MAHARASHTRA,1958,ASUNFLWR,0.0
7527,RAJASTHAN,1959,ASUNFLWR,0.0
7528,HARYANA,1959,ASUNFLWR,0.0
7529,MADHYA_PRADESH,1959,ASUNFLWR,0.0
7530,BIHAR,1959,ASUNFLWR,0.0
7531,UTTAR_PRADESH,1959,ASUNFLWR,0.0
7532,WEST_BENGAL,1959,ASUNFLWR,0.0
7533,ANDHRA_PRADESH,1959,ASUNFLWR,0.0
7534,GUJARAT,1959,ASUNFLWR,0.0
7535,ORISSA,1959,ASUNFLWR,0.0
7536,TAMIL_NADU,1959,ASUNFLWR,0.0
7537,MAHARASHTRA,1959,ASUNFLWR,0.0
7538,PUNJAB,1959,ASUNFLWR,0.0
7539,KARNATAKA,1959,ASUNFLWR,0.0
7540,PUNJAB,1960,ASUNFLWR,0.0
7541,ORISSA,1960,ASUNFLWR,0.0
7542,UTTAR_PRADESH,1960,ASUNFLWR,0.0
7543,HARYANA,1960,ASUNFLWR,0.0
7544,RAJASTHAN,1960,ASUNFLWR,0.0
7545,ANDHRA_PRADESH,1960,ASUNFLWR,0.0
7546,WEST_BENGAL,1960,ASUNFLWR,0.0
7547,MADHYA_PRADESH,1960,ASUNFLWR,0.0
7548,GUJARAT,1960,ASUNFLWR,0.0
7549,TAMIL_NADU,1960,ASUNFLWR,0.0
7550,MAHARASHTRA,1960,ASUNFLWR,0.0
7551,KARNATAKA,1960,ASUNFLWR,0.0
7552,BIHAR,1960,ASUNFLWR,0.0
7553,HARYANA,1961,ASUNFLWR,0.0
7554,PUNJAB,1961,ASUNFLWR,0.0
7555,ANDHRA_PRADESH,1961,ASUNFLWR,0.0
7556,MADHYA_PRADESH,1961,ASUNFLWR,0.0
7557,RAJASTHAN,1961,ASUNFLWR,0.0
7558,WEST_BENGAL,1961,ASUNFLWR,0.0
7559,TAMIL_NADU,1961,ASUNFLWR,0.0
7560,GUJARAT,1961,ASUNFLWR,0.0
7561,UTTAR_PRADESH,1961,ASUNFLWR,0.0
7562,ORISSA,1961,ASUNFLWR,0.0
7563,BIHAR,1961,ASUNFLWR,0.0
7564,MAHARASHTRA,1961,ASUNFLWR,0.0
7565,KARNATAKA,1961,ASUNFLWR,0.0
7566,BIHAR,1962,ASUNFLWR,0.0
7567,TAMIL_NADU,1962,ASUNFLWR,0.0
7568,MADHYA_PRADESH,1962,ASUNFLWR,0.0
7569,ORISSA,1962,ASUNFLWR,0.0
7570,WEST_BENGAL,1962,ASUNFLWR,0.0
7571,UTTAR_PRADESH,1962,ASUNFLWR,0.0
7572,ANDHRA_PRADESH,1962,ASUNFLWR,0.0
7573,KARNATAKA,1962,ASUNFLWR,0.0
7574,HARYANA,1962,ASUNFLWR,0.0
7575,MAHARASHTRA,1962,ASUNFLWR,0.0
7576,GUJARAT,1962,ASUNFLWR,0.0
7577,PUNJAB,1962,ASUNFLWR,0.0
7578,RAJASTHAN,1962,ASUNFLWR,0.0
7579,MADHYA_PRADESH,1963,ASUNFLWR,0.0
7580,WEST_BENGAL,1963,ASUNFLWR,0.0
7581,PUNJAB,1963,ASUNFLWR,0.0
7582,RAJASTHAN,1963,ASUNFLWR,0.0
7583,ANDHRA_PRADESH,1963,ASUNFLWR,0.0
7584,UTTAR_PRADESH,1963,ASUNFLWR,0.0
7585,KARNATAKA,1963,ASUNFLWR,0.0
7586,ORISSA,1963,ASUNFLWR,0.0
7587,TAMIL_NADU,1963,ASUNFLWR,0.0
7588,HARYANA,1963,ASUNFLWR,0.0
7589,MAHARASHTRA,1963,ASUNFLWR,0.0
7590,GUJARAT,1963,ASUNFLWR,0.0
7591,BIHAR,1963,ASUNFLWR,0.0
7592,ANDHRA_PRADESH,1964,ASUNFLWR,0.0
7593,MAHARASHTRA,1964,ASUNFLWR,0.0
7594,ORISSA,1964,ASUNFLWR,0.0
7595,GUJARAT,1964,ASUNFLWR,0.0
7596,PUNJAB,1964,ASUNFLWR,0.0
7597,HARYANA,1964,ASUNFLWR,0.0
7598,WEST_BENGAL,1964,ASUNFLWR,0.0
7599,BIHAR,1964,ASUNFLWR,0.0
7600,UTTAR_PRADESH,1964,ASUNFLWR,0.0
7601,KARNATAKA,1964,ASUNFLWR,0.0
7602,TAMIL_NADU,1964,ASUNFLWR,0.0
7603,RAJASTHAN,1964,ASUNFLWR,0.0
7604,MADHYA_PRADESH,1964,ASUNFLWR,0.0
7605,KARNATAKA,1965,ASUNFLWR,0.0
7606,MAHARASHTRA,1965,ASUNFLWR,0.0
7607,UTTAR_PRADESH,1965,ASUNFLWR,0.0
7608,HARYANA,1965,ASUNFLWR,0.0
7609,ORISSA,1965,ASUNFLWR,0.0
7610,MADHYA_PRADESH,1965,ASUNFLWR,0.0
7611,RAJASTHAN,1965,ASUNFLWR,0.0
7612,ANDHRA_PRADESH,1965,ASUNFLWR,0.0
7613,WEST_BENGAL,1965,ASUNFLWR,0.0
7614,BIHAR,1965,ASUNFLWR,0.0
7615,PUNJAB,1965,ASUNFLWR,0.0
7616,TAMIL_NADU,1965,ASUNFLWR,0.0
7617,GUJARAT,1965,ASUNFLWR,0.0
7618,BIHAR,1966,ASUNFLWR,0.0
7619,ANDHRA_PRADESH,1966,ASUNFLWR,0.0
7620,KARNATAKA,1966,ASUNFLWR,0.0
7621,UTTAR_PRADESH,1966,ASUNFLWR,0.0
7622,HARYANA,1966,ASUNFLWR,0.0
7623,ORISSA,1966,ASUNFLWR,0.0
7624,MADHYA_PRADESH,1966,ASUNFLWR,0.0
7625,MAHARASHTRA,1966,ASUNFLWR,0.0
7626,GUJARAT,1966,ASUNFLWR,0.0
7627,TAMIL_NADU,1966,ASUNFLWR,0.0
7628,PUNJAB,1966,ASUNFLWR,0.0
7629,RAJASTHAN,1966,ASUNFLWR,0.0
7630,WEST_BENGAL,1966,ASUNFLWR,0.0
7631,MADHYA_PRADESH,1967,ASUNFLWR,0.0
7632,RAJASTHAN,1967,ASUNFLWR,0.0
7633,BIHAR,1967,ASUNFLWR,0.0
7634,MAHARASHTRA,1967,ASUNFLWR,0.0
7635,TAMIL_NADU,1967,ASUNFLWR,0.0
7636,ORISSA,1967,ASUNFLWR,0.0
7637,WEST_BENGAL,1967,ASUNFLWR,0.0
7638,HARYANA,1967,ASUNFLWR,0.0
7639,GUJARAT,1967,ASUNFLWR,0.0
7640,KARNATAKA,1967,ASUNFLWR,0.0
7641,UTTAR_PRADESH,1967,ASUNFLWR,0.0
7642,ANDHRA_PRADESH,1967,ASUNFLWR,0.0
7643,PUNJAB,1967,ASUNFLWR,0.0
7644,HARYANA,1968,ASUNFLWR,0.0
7645,KARNATAKA,1968,ASUNFLWR,0.0
7646,ANDHRA_PRADESH,1968,ASUNFLWR,0.0
7647,WEST_BENGAL,1968,ASUNFLWR,0.0
7648,PUNJAB,1968,ASUNFLWR,0.0
7649,UTTAR_PRADESH,1968,ASUNFLWR,0.0
7650,BIHAR,1968,ASUNFLWR,0.0
7651,MADHYA_PRADESH,1968,ASUNFLWR,0.0
7652,ORISSA,1968,ASUNFLWR,0.0
7653,TAMIL_NADU,1968,ASUNFLWR,0.0
7654,RAJASTHAN,1968,ASUNFLWR,0.0
7655,MAHARASHTRA,1968,ASUNFLWR,0.0
7656,GUJARAT,1968,ASUNFLWR,0.0
7657,WEST_BENGAL,1969,ASUNFLWR,0.0
7658,TAMIL_NADU,1969,ASUNFLWR,0.0
7659,RAJASTHAN,1969,ASUNFLWR,0.0
7660,UTTAR_PRADESH,1969,ASUNFLWR,0.0
7661,ANDHRA_PRADESH,1969,ASUNFLWR,0.0
7662,BIHAR,1969,ASUNFLWR,0.0
7663,PUNJAB,1969,ASUNFLWR,0.0
7664,HARYANA,1969,ASUNFLWR,0.0
7665,KARNATAKA,1969,ASUNFLWR,0.0
7666,MADHYA_PRADESH,1969,ASUNFLWR,0.0
7667,GUJARAT,1969,ASUNFLWR,0.0
7668,ORISSA,1969,ASUNFLWR,0.0
7669,MAHARASHTRA,1969,ASUNFLWR,0.0
7670,MAHARASHTRA,1970,ASUNFLWR,0.0
7671,GUJARAT,1970,ASUNFLWR,0.0
7672,ANDHRA_PRADESH,1970,ASUNFLWR,0.0
7673,PUNJAB,1970,ASUNFLWR,0.0
7674,TAMIL_NADU,1970,ASUNFLWR,0.0
7675,MADHYA_PRADESH,1970,ASUNFLWR,0.0
7676,HARYANA,1970,ASUNFLWR,0.0
7677,UTTAR_PRADESH,1970,ASUNFLWR,0.0
7678,BIHAR,1970,ASUNFLWR,0.0
7679,WEST_BENGAL,1970,ASUNFLWR,0.0
7680,KARNATAKA,1970,ASUNFLWR,0.0
7681,ORISSA,1970,ASUNFLWR,0.0
7682,RAJASTHAN,1970,ASUNFLWR,0.0
7683,ORISSA,1971,ASUNFLWR,0.0
7684,PUNJAB,1971,ASUNFLWR,0.0
7685,GUJARAT,1971,ASUNFLWR,0.0
7686,MADHYA_PRADESH,1971,ASUNFLWR,0.0
7687,KARNATAKA,1971,ASUNFLWR,0.0
7688,TAMIL_NADU,1971,ASUNFLWR,0.0
7689,MAHARASHTRA,1971,ASUNFLWR,0.0
7690,BIHAR,1971,ASUNFLWR,0.0
7691,ANDHRA_PRADESH,1971,ASUNFLWR,0.0
7692,RAJASTHAN,1971,ASUNFLWR,0.0
7693,WEST_BENGAL,1971,ASUNFLWR,0.0
7694,UTTAR_PRADESH,1971,ASUNFLWR,0.0
7695,HARYANA,1971,ASUNFLWR,0.0
7696,ANDHRA_PRADESH,1972,ASUNFLWR,0.0
7697,PUNJAB,1972,ASUNFLWR,0.0
7698,UTTAR_PRADESH,1972,ASUNFLWR,0.0
7699,HARYANA,1972,ASUNFLWR,0.0
7700,RAJASTHAN,1972,ASUNFLWR,0.0
7701,WEST_BENGAL,1972,ASUNFLWR,0.0
7702,MADHYA_PRADESH,1972,ASUNFLWR,0.0
7703,BIHAR,1972,ASUNFLWR,0.0
7704,MAHARASHTRA,1972,ASUNFLWR,0.0
7705,TAMIL_NADU,1972,ASUNFLWR,0.0
7706,ORISSA,1972,ASUNFLWR,0.0
7707,GUJARAT,1972,ASUNFLWR,0.0
7708,KARNATAKA,1972,ASUNFLWR,0.0
7709,GUJARAT,1973,ASUNFLWR,0.0
7710,TAMIL_NADU,1973,ASUNFLWR,0.0
7711,HARYANA,1973,ASUNFLWR,0.0
7712,ORISSA,1973,ASUNFLWR,0.0
7713,MAHARASHTRA,1973,ASUNFLWR,0.0
7714,PUNJAB,1973,ASUNFLWR,0.0
7715,MADHYA_PRADESH,1973,ASUNFLWR,0.0
7716,RAJASTHAN,1973,ASUNFLWR,0.0
7717,WEST_BENGAL,1973,ASUNFLWR,0.0
7718,KARNATAKA,1973,ASUNFLWR,0.0
7719,UTTAR_PRADESH,1973,ASUNFLWR,0.0
7720,BIHAR,1973,ASUNFLWR,0.0
7721,ANDHRA_PRADESH,1973,ASUNFLWR,0.0
7722,ORISSA,1974,ASUNFLWR,0.0
7723,MADHYA_PRADESH,1974,ASUNFLWR,0.0
7724,PUNJAB,1974,ASUNFLWR,0.0
7725,RAJASTHAN,1974,ASUNFLWR,0.0
7726,GUJARAT,1974,ASUNFLWR,0.0
7727,BIHAR,1974,ASUNFLWR,0.0
7728,ANDHRA_PRADESH,1974,ASUNFLWR,0.0
7729,WEST_BENGAL,1974,ASUNFLWR,0.0
7730,HARYANA,1974,ASUNFLWR,0.0
7731,TAMIL_NADU,1974,ASUNFLWR,0.0
7732,UTTAR_PRADESH,1974,ASUNFLWR,0.0
7733,KARNATAKA,1974,ASUNFLWR,0.0
7734,MAHARASHTRA,1974,ASUNFLWR,0.0
7735,WEST_BENGAL,1975,ASUNFLWR,0.0
7736,ANDHRA_PRADESH,1975,ASUNFLWR,0.0
7737,RAJASTHAN,1975,ASUNFLWR,0.0
7738,MADHYA_PRADESH,1975,ASUNFLWR,0.0
7739,GUJARAT,1975,ASUNFLWR,0.0
7740,TAMIL_NADU,1975,ASUNFLWR,0.0
7741,UTTAR_PRADESH,1975,ASUNFLWR,0.0
7742,ORISSA,1975,ASUNFLWR,0.0
7743,HARYANA,1975,ASUNFLWR,0.0
7744,KARNATAKA,1975,ASUNFLWR,0.0
7745,BIHAR,1975,ASUNFLWR,0.0
7746,PUNJAB,1975,ASUNFLWR,0.0
7747,MAHARASHTRA,1975,ASUNFLWR,0.0
7748,UTTAR_PRADESH,1976,ASUNFLWR,0.0
7749,BIHAR,1976,ASUNFLWR,0.0
7750,ORISSA,1976,ASUNFLWR,0.0
7751,HARYANA,1976,ASUNFLWR,0.0
7752,ANDHRA_PRADESH,1976,ASUNFLWR,0.0
7753,KARNATAKA,1976,ASUNFLWR,0.0
7754,GUJARAT,1976,ASUNFLWR,0.0
7755,MADHYA_PRADESH,1976,ASUNFLWR,0.0
7756,MAHARASHTRA,1976,ASUNFLWR,0.0
7757,WEST_BENGAL,1976,ASUNFLWR,0.0
7758,TAMIL_NADU,1976,ASUNFLWR,0.0
7759,PUNJAB,1976,ASUNFLWR,0.0
7760,RAJASTHAN,1976,ASUNFLWR,0.0
7761,GUJARAT,1977,ASUNFLWR,0.0
